7.372746494999999900e-01,-1.113816910000000049e-01,4.483426510999999684e-03,7.261207797061003562e-03,-1.700370141688295738e-03,-2.532145394518322060e-02,9.996515430752913600e-01
7.606792573999999751e-01,-1.186938077999999952e-01,4.199708176999999640e-03,6.483380612115664104e-03,-1.796197604053760815e-03,-2.713800827188122058e-02,9.996090575605250939e-01
7.830688954000000201e-01,-1.271036074999999932e-01,3.892315614000000073e-03,6.150175805831203761e-03,-1.547385640806267721e-03,-2.990881494411165228e-02,9.995325125896979968e-01
8.054964656999999972e-01,-1.359391695000000122e-01,4.434643077999999954e-03,6.959798699448779824e-03,-1.841363018205293550e-03,-3.231063807517472325e-02,9.994519464443867296e-01
8.271330605000000169e-01,-1.449083834000000071e-01,6.023684365000000346e-03,7.061016867556555929e-03,-1.700867330641279550e-03,-3.478419912045634804e-02,9.993684548667063350e-01
8.500376656999999447e-01,-1.515967947999999899e-01,5.735693352000000370e-03,6.959233169899912280e-03,-2.111941036993446492e-03,-3.668683891225479193e-02,9.993003475579149697e-01
8.727872557000000420e-01,-1.618461838999999958e-01,8.233596847000000662e-03,7.162298548527322624e-03,-1.458059702206074802e-03,-3.878944077305811200e-02,9.992206737382489656e-01
8.943563607000000193e-01,-1.691229781999999959e-01,7.070162934999999794e-03,7.849169495684536410e-03,-1.681575165327149797e-03,-3.999704069922802030e-02,9.991675533054982239e-01
9.177543938000000123e-01,-1.791572067999999962e-01,1.036228101999999915e-02,8.271597981155478368e-03,-8.509464008880928982e-04,-4.131226588393567545e-02,9.991116820679237787e-01
9.416572640000000494e-01,-1.844014040999999993e-01,1.055525732000000064e-02,8.535977616926955849e-03,-1.352394512418809243e-03,-4.202865977258930796e-02,9.990790258397611590e-01
9.656448196000000372e-01,-1.913815202999999965e-01,1.487323899000000081e-02,8.833690099917747632e-03,-1.529716487451011388e-03,-4.280561344461288747e-02,9.990431949341915807e-01
9.894423476999999467e-01,-1.935027726999999920e-01,1.385536094000000031e-02,8.214221887047207238e-03,-1.489669697680357820e-03,-4.300909589078152906e-02,9.990398015663037867e-01
1.013944433000000034e+00,-1.959776923999999865e-01,1.613898321999999996e-02,8.162596657797472136e-03,-4.565427280393330239e-04,-4.328555332721382293e-02,9.990292910909553958e-01
1.037809900000000063e+00,-1.953682187999999931e-01,1.578269243999999918e-02,7.314866814007696914e-03,-7.154831181583149943e-04,-4.389827886558128611e-02,9.990089698896805759e-01
1.062947381999999941e+00,-1.982924165000000127e-01,1.918544335000000114e-02,6.808590670685130478e-03,9.810164882427614610e-04,-4.511047202096081510e-02,9.989583204587542120e-01
1.087870024000000102e+00,-1.987654866999999936e-01,1.982113929999999857e-02,7.648311175141715886e-03,-3.671699075483690644e-04,-4.639347145684854373e-02,9.988938954306456619e-01
1.112142183000000006e+00,-2.026782394999999959e-01,2.076416798000000133e-02,7.397189021134895244e-03,-1.703660588454737428e-04,-4.729633185304840670e-02,9.988534975476823785e-01
1.135370502000000004e+00,-2.062660601000000093e-01,1.886350848999999996e-02,7.442710300079360616e-03,-4.364453355866061788e-04,-4.873777294968139467e-02,9.987837829414147883e-01
1.158708695000000066e+00,-2.112135423000000012e-01,1.774905875999999855e-02,7.928419807356137591e-03,-4.683281906318067871e-04,-4.955789634663149840e-02,9.987396736576357181e-01
1.182506432000000052e+00,-2.138806064000000062e-01,1.495401826000000017e-02,8.093053818455138090e-03,-7.390276398938598612e-04,-5.062056434455074888e-02,9.986848926380523794e-01
1.206672978000000063e+00,-2.199814180000000119e-01,1.288820876000000039e-02,7.788732579731859340e-03,-1.961209229383543626e-04,-5.157413294252117392e-02,9.986387765316406817e-01
1.229867664999999999e+00,-2.260234131999999951e-01,1.060513163000000036e-02,7.895730784160682678e-03,-7.254963333692022055e-05,-5.260977717961114880e-02,9.985839291301690235e-01
1.255529770000000100e+00,-2.344528268999999943e-01,7.203280694000000102e-03,7.766256597571761199e-03,5.022462444294918671e-04,-5.376819958993221682e-02,9.985231162672338900e-01
1.280529500000000098e+00,-2.417462203000000087e-01,5.427583046999999959e-03,7.737860936352771411e-03,5.301385989536258310e-04,-5.485682615661474637e-02,9.984641070590460910e-01
1.304639289000000035e+00,-2.495671539000000050e-01,1.066613124000000048e-03,7.488185603432648968e-03,-5.266472824536685146e-05,-5.618598155596219584e-02,9.983922374394684773e-01
1.330359397000000055e+00,-2.557148042999999871e-01,-1.605896373999999910e-03,7.512946692880097428e-03,4.271707379406802872e-04,-5.693693823308543928e-02,9.983494168986088990e-01
1.357722537999999979e+00,-2.622172099999999784e-01,-6.427233547000000061e-03,6.869244373258074667e-03,2.500457243585926478e-04,-5.804460818910969766e-02,9.982903257164466027e-01
1.383071726999999917e+00,-2.687302019999999736e-01,-8.754492130999999913e-03,6.656554047376308896e-03,7.574044990679641882e-04,-5.858223882956020701e-02,9.982601053434699834e-01
1.411086459999999931e+00,-2.804196809999999762e-01,-1.509900309000000024e-02,1.486992789780638979e-02,-1.422752547956761780e-04,-5.765749687401875573e-02,9.982256648956129297e-01
1.435771074999999897e+00,-2.888687142999999957e-01,-1.296707926000000011e-02,1.475434103614156611e-02,3.688833607886547825e-04,-5.876916796309297059e-02,9.981624909014469305e-01
1.465482320000000005e+00,-3.003469334000000157e-01,-1.818038787999999920e-02,2.182846700425786907e-02,7.258971737532247861e-04,-5.948015723083785455e-02,9.979905320178803496e-01
1.490963188999999911e+00,-3.080547624000000151e-01,-1.481151013999999939e-02,2.084048057735577233e-02,8.777193014875173550e-04,-6.110200420101761370e-02,9.979135478891703048e-01
1.516878351999999985e+00,-3.122747327000000017e-01,-1.598403691999999987e-02,2.006394039159453691e-02,1.398227248774205813e-03,-6.187919078730156480e-02,9.978809793778173898e-01
1.542265291000000094e+00,-3.151791934000000017e-01,-1.585275987000000011e-02,1.990892590438244139e-02,1.413095504544221786e-03,-6.263041450375349262e-02,9.978371956434158863e-01
1.567145484000000089e+00,-3.183050405999999777e-01,-1.374546465999999974e-02,2.002350193046451010e-02,1.493288445098630212e-03,-6.265732698041595605e-02,9.978330966828720117e-01
1.592878698999999898e+00,-3.222780960000000139e-01,-1.129642324999999975e-02,1.975089559518927729e-02,1.246425310905792221e-03,-6.325845179042656474e-02,9.978009404807206550e-01
1.618301027000000003e+00,-3.259341818000000002e-01,-1.003805068999999960e-02,1.937165763354073422e-02,9.348401702995122724e-04,-6.390109301973528888e-02,9.977677661987623958e-01
1.644188189999999938e+00,-3.293412325000000251e-01,-9.026564940999999218e-03,1.918938875087054796e-02,1.292060250508038615e-03,-6.410077018981029384e-02,9.977580815010972382e-01
1.671127320999999943e+00,-3.336025876000000001e-01,-6.655278700000000387e-03,1.911572707560226306e-02,1.508124359147979812e-03,-6.490571457457927629e-02,9.977071528032920300e-01
1.697000733999999955e+00,-3.372402190000000077e-01,-4.527422175999999861e-03,1.966088977239937446e-02,1.015118918586011259e-03,-6.508790589376614588e-02,9.976853128383232905e-01
1.724507012999999978e+00,-3.407818543999999727e-01,-1.729424391999999974e-03,2.000150832966730505e-02,5.877579430441895632e-04,-6.569318280023839218e-02,9.976392133124645234e-01
1.752751664999999903e+00,-3.454046432000000277e-01,-9.695858214999999915e-04,1.994648357818611106e-02,-1.495101139063086983e-05,-6.609518671673532408e-02,9.976139352786789205e-01
1.781120322999999894e+00,-3.511805914000000195e-01,1.756567920999999900e-03,2.014947793656139685e-02,-4.545195206976460414e-04,-6.633196247510293742e-02,9.975940370236235921e-01
1.808715038000000108e+00,-3.581436915000000276e-01,2.977552225000000032e-03,2.025061481448969802e-02,-8.607188661483414259e-04,-6.710537452272877235e-02,9.975399944226961413e-01
1.835866457000000063e+00,-3.664894488000000061e-01,2.716037408999999805e-03,2.046047954172766636e-02,-1.944752024815628831e-03,-6.695227141611297117e-02,9.975444752334140519e-01
1.863909266999999925e+00,-3.733826016999999831e-01,3.304557111000000057e-03,2.023352030298626245e-02,-1.711965949241145077e-03,-6.797786349051213040e-02,9.974801671732639319e-01
1.892089861999999956e+00,-3.798054919000000140e-01,-5.189676282000000012e-04,1.978684594519344864e-02,-1.604536555769019938e-03,-6.848065334584069186e-02,9.974549144233584297e-01
1.919940895000000092e+00,-3.848435333999999930e-01,-7.356800848999999571e-04,1.955945822741782941e-02,-2.186651662316442968e-03,-6.918229621560494091e-02,9.974098736420720090e-01
1.946413276999999997e+00,-3.903121299000000266e-01,-5.232694302000000068e-03,1.883485829948310444e-02,-2.768160085691750115e-03,-6.980679898671177108e-02,9.973788629291314711e-01
1.961748143999999971e+00,-3.934577047999999744e-01,-4.536147229999999871e-03,1.915445835116138043e-02,-1.583798055657758977e-03,-7.040878378378750968e-02,9.973330444114847371e-01
1.967260310999999984e+00,-3.969446361000000256e-01,-5.469262881000000291e-03,1.888228832251340195e-02,-1.093875839558710976e-03,-7.050693045456263297e-02,9.973319584678055350e-01
1.985208005999999914e+00,-4.004302748999999939e-01,-6.837753283999999966e-03,1.966218275451018030e-02,-2.485011611566274696e-04,-7.108224592343742598e-02,9.972766171584396266e-01
2.004598930999999862e+00,-4.044568407999999948e-01,-6.160375626000000153e-03,1.881574054990108047e-02,-2.412284912047864098e-03,-7.113156156827832310e-02,9.972865434457240941e-01
2.009258337999999977e+00,-4.031506999999999730e-01,-7.611692263999999576e-03,1.857202630631645673e-02,-2.791721039530905939e-03,-7.083623081933217158e-02,9.973111422900202694e-01
2.013426890999999941e+00,-4.040618095999999881e-01,-8.574277195000000462e-03,1.945139859658074830e-02,-2.776984634969848105e-03,-7.183691799456268234e-02,9.972228380166673345e-01
2.016562731000000053e+00,-4.032481339000000276e-01,-7.251680929000000123e-03,1.930800536005823284e-02,-2.369062195054596510e-03,-7.158130811959281803e-02,9.972450575466491607e-01
2.019628420000000091e+00,-4.040427079999999727e-01,-7.280025029999999744e-03,1.913413261087490436e-02,-2.421596709958086929e-03,-7.203558189307117388e-02,9.972155713685632028e-01
2.020019415000000151e+00,-4.038368770999999913e-01,-8.047005995000000231e-03,1.911264044056966080e-02,-2.561278823150480236e-03,-7.167096650941853775e-02,9.972419061520556571e-01
2.019486479999999862e+00,-4.042544765000000151e-01,-7.443350496999999802e-03,1.911803535468627885e-02,-2.670184237894298804e-03,-7.207723113637010126e-02,9.972122359819031168e-01
2.016718990000000211e+00,-4.038812366000000265e-01,-7.650432316999999580e-03,1.914310329692259574e-02,-2.518563967724146615e-03,-7.185835753032200623e-02,9.972279452987407034e-01
2.014871552999999871e+00,-4.036754209999999787e-01,-6.843111231999999752e-03,1.924267293261315223e-02,-2.615412352913346235e-03,-7.178677329171972987e-02,9.972309353088660844e-01
2.012600173000000048e+00,-4.029329454000000199e-01,-6.110942242000000184e-03,1.924067579670320216e-02,-2.499754543691582506e-03,-7.166357364658605678e-02,9.972401314800301009e-01
2.009732298999999944e+00,-4.028692630999999857e-01,-5.271577478999999768e-03,1.929210642339724419e-02,-2.745883969463713912e-03,-7.165284259015551604e-02,9.972392616116380060e-01
2.007386157000000004e+00,-4.022872216999999750e-01,-4.587378869000000026e-03,1.933544259484761690e-02,-2.735302115109225322e-03,-7.159558676910161845e-02,9.972425636409572025e-01
2.004959404000000056e+00,-4.024970321999999934e-01,-3.642755980000000112e-03,1.933601268218732017e-02,-2.835255497468195177e-03,-7.149102275465070433e-02,9.972497749336985962e-01
2.003121086999999800e+00,-4.014165694999999867e-01,-3.762831526999999964e-03,1.917238690122809175e-02,-2.709944288380504093e-03,-7.136676693787154246e-02,9.972621823569259858e-01
2.001624406999999994e+00,-4.014818948000000165e-01,-3.281725051999999886e-03,1.946615578581558162e-02,-2.907704640028076215e-03,-7.140303254873607564e-02,9.972533384128090539e-01
2.002529349000000014e+00,-4.017727844000000270e-01,-2.027725340000000129e-03,1.936535404673170313e-02,-1.465652888007675219e-03,-7.157795746890582844e-02,9.972459229943414494e-01
2.013347239999999871e+00,-4.053582779000000080e-01,-1.441421365000000081e-03,1.926319380002920051e-02,-4.619082176989157754e-03,-7.245205135082738446e-02,9.971751569807191240e-01
2.018488287999999908e+00,-4.040520599999999907e-01,2.344947600000000208e-03,1.967167668337293021e-02,-2.849167170917163774e-03,-7.236026106019807780e-02,9.971804751408828160e-01
2.023058962999999988e+00,-4.027613085999999787e-01,3.445328414000000186e-03,1.990423339249023510e-02,-4.926714991897549779e-03,-7.112977877938711502e-02,9.972562877932840131e-01
2.033967611000000009e+00,-3.987561305999999806e-01,6.156665613999999682e-03,2.010204686227529472e-02,-2.949785206755948207e-03,-6.967472974625832371e-02,9.973628419557081237e-01
2.047563259999999996e+00,-3.957489166000000003e-01,6.502617373999999839e-03,1.992802668457220941e-02,-3.842334513867846479e-03,-6.694401000874623808e-02,9.975503043665975289e-01
2.064444780000000090e+00,-3.926954598999999879e-01,7.574685939000000423e-03,1.990866428794537887e-02,-3.663413121234293350e-03,-6.563873415562689051e-02,9.976381012516613023e-01
2.077468121999999973e+00,-3.907650777000000186e-01,6.950034469999999756e-03,1.986853624443137359e-02,-4.626118160737498208e-03,-6.400180327051947782e-02,9.977412537709304807e-01
2.093166989000000200e+00,-3.866007210999999888e-01,7.341431667999999758e-03,2.016226495059693716e-02,-3.844706654505872061e-03,-6.213470687576424373e-02,9.978566928694047045e-01
2.110940756999999834e+00,-3.833089527999999913e-01,6.184688227000000212e-03,2.003218451974933534e-02,-4.024243529410419414e-03,-6.016588301546902523e-02,9.979792500690339851e-01
2.128998009000000025e+00,-3.799920908000000153e-01,5.434585320000000046e-03,1.986665153013785629e-02,-3.667053553424106868e-03,-5.875516939122716470e-02,9.980679831279152259e-01
2.146626723999999875e+00,-3.771274365000000239e-01,3.775492992000000023e-03,1.983315124066191079e-02,-3.682778441944591433e-03,-5.729179033650879521e-02,9.981536625263917051e-01
2.164931214000000104e+00,-3.740828916000000226e-01,2.488190762999999920e-03,1.982346646302347859e-02,-3.379305501814029548e-03,-5.558562214193186329e-02,9.982513957329631760e-01
2.184829117000000043e+00,-3.715457616000000240e-01,-6.907261243000000211e-05,1.933869066576830720e-02,-3.022721854801735820e-03,-5.373868647442230084e-02,9.983631762900343487e-01
2.202842754999999819e+00,-3.682001097000000001e-01,-1.071664647999999963e-03,1.931532807034901100e-02,-2.995762594875745356e-03,-5.218337090435353626e-02,9.984462125267785648e-01
2.221224310999999840e+00,-3.663392664999999826e-01,-3.486446044000000074e-03,1.894012579150323658e-02,-2.909967419675122628e-03,-5.051057476701742432e-02,9.985396765083117687e-01
2.238840085000000091e+00,-3.627240046999999912e-01,-4.528878961000000133e-03,1.910234705970370941e-02,-2.819006703037294382e-03,-4.908608623305676238e-02,9.986078858472627884e-01
2.257811868000000111e+00,-3.601740847000000079e-01,-6.937712773999999902e-03,1.876021198764324729e-02,-2.787473473314191173e-03,-4.753010320253143323e-02,9.986897284579284717e-01
2.273704899999999807e+00,-3.567336466000000095e-01,-8.849013685999999185e-03,1.861332571838485161e-02,-2.709428120420428673e-03,-4.586102585228931522e-02,9.987707291529610565e-01
2.292072796999999884e+00,-3.535793500000000145e-01,-1.120165386000000068e-02,1.865866632928666474e-02,-3.074296666667041249e-03,-4.418376392926524898e-02,9.988444312683836257e-01
2.309241531000000069e+00,-3.492697350000000256e-01,-1.205619724000000018e-02,1.827079500280195598e-02,-3.050117673660744134e-03,-4.254605971307379164e-02,9.989227736091683685e-01
2.329084949999999932e+00,-3.488495200000000240e-01,-1.255154672000000082e-02,2.390493986803635118e-02,-6.059275595420300989e-03,-3.993098077760040554e-02,9.988980707776461410e-01
2.347024557000000122e+00,-3.466511509999999907e-01,-8.583852258999999721e-03,2.335894834352481714e-02,-5.835483526141182521e-03,-3.848601149966759949e-02,9.989690353475166873e-01
2.367088832999999948e+00,-3.431711908000000255e-01,-8.374673799000000723e-03,2.245332960652520610e-02,-5.112380914850129382e-03,-3.673303488184455345e-02,9.990597558201067541e-01
2.386457945000000080e+00,-3.380674133000000081e-01,-7.666920138000000128e-03,2.186807085691453573e-02,-4.529559068000013448e-03,-3.469143502855396438e-02,9.991485249487714881e-01
2.406429349999999801e+00,-3.341410356999999776e-01,-7.371039614999999948e-03,2.134322986106123102e-02,-3.308528011903686186e-03,-3.364906514229412671e-02,9.992003105466602531e-01
2.424427251000000005e+00,-3.312942615000000202e-01,-6.727770648999999679e-03,2.103179809497585095e-02,-2.716019348017936590e-03,-3.276129326114662899e-02,9.992382020177422719e-01
2.441915245000000123e+00,-3.303666088000000167e-01,-9.417973976999999622e-03,2.034552381253432879e-02,-2.682985017464090214e-03,-3.292705833130815662e-02,9.992470515752529536e-01
2.450910186000000213e+00,-3.294112386999999975e-01,-8.681570248000000309e-03,2.075554249535754153e-02,-3.105794873107809405e-03,-3.300832030560244684e-02,9.992347133104074741e-01
2.452170853999999789e+00,-3.291287804999999955e-01,-1.186530413000000048e-02,1.981258095805280353e-02,-3.298999222404213802e-04,-3.272062436952549724e-02,9.992680889244338616e-01
2.462342763000000101e+00,-3.289360768999999851e-01,-1.377966052000000052e-02,1.961578093920457108e-02,4.208373816457487183e-04,-3.301798689949056453e-02,9.992621560807496417e-01
2.475115558999999799e+00,-3.317040415999999992e-01,-1.685465245000000029e-02,1.965991769766560482e-02,-9.744533838347002597e-04,-3.283715929666960326e-02,9.992668607764637612e-01
2.476166899999999949e+00,-3.332459670999999846e-01,-1.643603920999999954e-02,2.012477018511909035e-02,-1.629326797969357643e-03,-3.276174558607393428e-02,9.992592291019056772e-01
2.472936389000000013e+00,-3.409237062000000096e-01,-1.862660970999999860e-02,2.517069182882429937e-02,-5.852530213969253658e-03,-3.410933531018377207e-02,9.990839491292262675e-01
2.474557770000000101e+00,-3.421439125999999886e-01,-1.498756648999999969e-02,2.389590638471364784e-02,-4.470640491603462482e-03,-3.420964103727221900e-02,9.991189616315711008e-01
2.469751102000000031e+00,-3.474895882999999852e-01,-1.287840277000000012e-02,2.736806279069156633e-02,-6.635551408253588003e-03,-3.366498732882443334e-02,9.990363493010367968e-01
2.467126529000000179e+00,-3.478369056000000237e-01,-1.052293429000000086e-02,2.636900879634892364e-02,-7.200667330325947156e-03,-3.354957441433020771e-02,9.990631871016534271e-01
2.457790882999999926e+00,-3.473131078000000205e-01,-1.201782770999999979e-02,2.495744854514410360e-02,-3.341315721971728145e-03,-3.378393510170661640e-02,9.991119091975662059e-01
2.450240813000000184e+00,-3.450639506000000023e-01,-1.224800325999999932e-02,2.517368980590506747e-02,-4.823661115479539047e-03,-3.383026053324049431e-02,9.990988595265497541e-01
2.440987112000000181e+00,-3.437216974000000258e-01,-1.063122264000000011e-02,2.470900531872490327e-02,-3.913257013268662925e-03,-3.318557238303955492e-02,9.991360614357371883e-01
2.429612489999999791e+00,-3.420879059999999972e-01,-9.937615698000000150e-03,2.503223832416567873e-02,-5.358241261769915338e-03,-3.283364112878156549e-02,9.991329382546095816e-01
2.420915025000000220e+00,-3.421051536999999976e-01,-8.255860708999999617e-03,2.421781221870880629e-02,-5.092211828111116272e-03,-3.369778084350093239e-02,9.991256309975539152e-01
2.407416186999999930e+00,-3.396689587000000232e-01,-5.243509684999999795e-03,2.418684268463631298e-02,-5.510734923129112853e-03,-3.338351235080652679e-02,9.991347104093017961e-01
